Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,AST_TO_Ratio,ReboundActivity,PF_per_Min,GamesPlayed,Cluster_KMeans,Cluster_Hier,ClusterName_KMeans
Luka Dončić,35.66045454545454,9.818181818181818,21.181818181818183,0.4648181818181818,3.409090909090909,9.636363636363637,0.3505909090909091,5.090909090909091,6.636363636363637,0.7654545454545455,0.7272727272727273,7.590909090909091,8.318181818181818,7.818181818181818,2.0,0.4090909090909091,3.409090909090909,2.6363636363636362,28.136363636363637,22.7,1.8536796536796536,8.318181818181818,0.07436377255060649,22,1,1,Primary Playmakers (High Minutes)
Luka Garza,5.175,1.35,2.75,0.4125,0.25,0.9,0.15,0.45,0.6,0.21665,0.6,0.7,1.3,0.1,0.1,0.05,0.3,0.7,3.4,2.21,0.1,1.3,0.18864014380670727,20,0,0,Role Players / Low Usage
Luke Kennard,22.156578947368423,3.263157894736842,6.894736842105263,0.4332631578947368,2.1842105263157894,4.578947368421052,0.4355,1.0,1.131578947368421,0.40131578947368424,0.6578947368421053,2.263157894736842,2.9210526315789473,3.4473684210526314,0.6578947368421053,0.07894736842105263,1.0789473684210527,0.7368421052631579,9.710526315789474,9.028947368421052,1.9149122807017545,2.9210526315789473,0.03313486219442335,38,1,1,Primary Playmakers (High Minutes)
Luke Kornet,16.93,2.0652173913043477,3.1956521739130435,0.5327173913043478,0.0,0.0,0.0,1.0,1.326086956521739,0.327,2.260869565217391,2.6739130434782608,4.934782608695652,1.565217391304348,0.5,0.9347826086956522,0.41304347826086957,1.4565217391304348,5.130434782608695,7.228260869565218,1.190217391304348,4.934782608695652,0.09339714576285857,46,0,1,Role Players / Low Usage
Malaki Branham,9.574666666666667,1.6333333333333333,3.7666666666666666,0.3553,0.7,1.7666666666666666,0.30383333333333334,0.5666666666666667,0.6666666666666666,0.245,0.1,1.0,1.1,0.8666666666666667,0.23333333333333334,0.06666666666666667,0.9333333333333333,0.5333333333333333,4.533333333333333,2.6199999999999997,0.3944444444444445,1.1,0.04756044821869394,30,0,0,Role Players / Low Usage
Malcolm Brogdon,24.12904761904762,4.476190476190476,10.238095238095237,0.417047619047619,0.7619047619047619,2.4285714285714284,0.27914285714285714,3.380952380952381,3.9047619047619047,0.7226190476190476,0.9523809523809523,3.0,3.9523809523809526,3.9523809523809526,0.5238095238095238,0.23809523809523808,1.619047619047619,1.380952380952381,13.095238095238095,10.361904761904762,1.6388888888888888,3.9523809523809526,0.05555112855733715,21,1,1,Primary Playmakers (High Minutes)
Malik Beasley,27.930769230769233,5.730769230769231,13.192307692307692,0.4248846153846154,3.8461538461538463,9.365384615384615,0.3967692307692308,1.0961538461538463,1.6538461538461537,0.4426538461538462,0.5769230769230769,2.3076923076923075,2.8846153846153846,1.8076923076923077,0.9230769230769231,0.038461538461538464,1.0961538461538463,1.5,16.403846153846153,10.853846153846153,1.0653846153846154,2.8846153846153846,0.05302183389561273,52,0,1,Role Players / Low Usage
Malik Monk,32.06209302325581,6.627906976744186,14.86046511627907,0.44144186046511624,2.255813953488372,6.837209302325581,0.2971395348837209,2.5813953488372094,2.953488372093023,0.6640697674418604,0.3953488372093023,3.395348837209302,3.7906976744186047,5.744186046511628,1.0232558139534884,0.6046511627906976,2.116279069767442,2.6744186046511627,18.093023255813954,13.769767441860466,2.275359911406423,3.7906976744186047,0.0856347489015266,43,1,1,Primary Playmakers (High Minutes)
MarJon Beauchamp,4.572962962962963,0.6666666666666666,1.7407407407407407,0.25685185185185183,0.25925925925925924,0.7777777777777778,0.2037037037037037,0.3333333333333333,0.4444444444444444,0.16666666666666666,0.25925925925925924,0.9259259259259259,1.1851851851851851,0.2962962962962963,0.1111111111111111,0.037037037037037035,0.48148148148148145,0.37037037037037035,1.9259259259259258,1.1037037037037036,0.26851851851851855,1.1851851851851851,0.07542893598729465,27,0,0,Role Players / Low Usage
Marcus Sasser,14.24829268292683,2.2195121951219514,4.902439024390244,0.39773170731707314,0.8536585365853658,2.5121951219512195,0.2706585365853658,0.5609756097560976,0.6341463414634146,0.23780487804878048,0.34146341463414637,0.9024390243902439,1.2439024390243902,2.317073170731707,0.6829268292682927,0.0975609756097561,0.9512195121951219,1.3414634146341464,5.853658536585366,4.675609756097561,1.3882113821138211,1.2439024390243902,0.09036925979119392,41,0,0,Role Players / Low Usage
Marcus Smart,21.06157894736842,2.789473684210526,7.7894736842105265,0.3506842105263158,1.5263157894736843,4.7368421052631575,0.30978947368421056,1.5789473684210527,1.894736842105263,0.3535263157894737,0.7368421052631579,1.5263157894736843,2.263157894736842,3.736842105263158,1.2105263157894737,0.3157894736842105,1.8421052631578947,1.631578947368421,8.68421052631579,6.747368421052631,1.4359649122807019,2.263157894736842,0.07471780615438087,19,0,1,Role Players / Low Usage
Mark Williams,25.014782608695654,6.086956521739131,10.391304347826088,0.5809130434782609,0.0,0.043478260869565216,0.0,3.391304347826087,4.3478260869565215,0.7153478260869565,3.260869565217391,6.3478260869565215,9.608695652173912,2.4782608695652173,0.6521739130434783,1.173913043478261,1.0,2.5652173913043477,15.565217391304348,15.713043478260868,1.5797101449275364,9.608695652173912,0.10322631988248787,23,1,1,Primary Playmakers (High Minutes)
Marvin Bagley,8.763157894736842,2.0,3.736842105263158,0.46878947368421053,0.10526315789473684,0.5263157894736842,0.03510526315789474,0.7894736842105263,1.2105263157894737,0.3026315789473684,1.4210526315789473,1.5263157894736843,2.9473684210526314,0.3684210526315789,0.3684210526315789,0.2631578947368421,0.5789473684210527,0.631578947368421,4.894736842105263,4.342105263157895,0.23684210526315788,2.9473684210526314,0.06524202959114073,19,0,1,Role Players / Low Usage
Mason Plumlee,17.7546,1.5,2.64,0.4965,0.0,0.04,0.0,0.94,1.5,0.33502000000000004,1.7,4.66,6.36,1.86,0.48,0.76,0.9,2.18,3.94,5.598,1.1493333333333333,6.36,0.12550646863885379,50,1,1,Primary Playmakers (High Minutes)
Matas Buzelis,14.2486,2.14,5.0,0.37256,0.88,2.42,0.29,0.8,1.0,0.37334,0.64,2.2,2.84,0.44,0.26,0.88,0.58,1.46,5.96,4.364,0.35,2.84,0.12297863078719297,50,0,0,Role Players / Low Usage
Matt Ryan,3.639411764705882,0.5294117647058824,1.588235294117647,0.17058823529411765,0.29411764705882354,0.9411764705882353,0.11176470588235293,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.0,0.4117647058823529,0.4117647058823529,0.058823529411764705,0.11764705882352941,0.0,0.17647058823529413,0.058823529411764705,1.4705882352941178,0.6529411764705882,0.058823529411764705,0.4117647058823529,0.024009594041702303,17,0,0,Role Players / Low Usage
Max Christie,25.328541666666666,2.8958333333333335,6.4375,0.4698541666666667,1.3333333333333333,3.5416666666666665,0.3714166666666667,1.625,1.9583333333333333,0.5170208333333334,0.6041666666666666,2.2708333333333335,2.875,1.5208333333333333,0.75,0.4583333333333333,0.8541666666666666,1.5833333333333333,8.75,7.020833333333333,0.9701388888888888,2.875,0.07191670601927004,48,0,1,Role Players / Low Usage
Max Strus,24.817916666666665,3.0416666666666665,7.125,0.4167083333333334,2.125,5.625,0.34883333333333333,0.2916666666666667,0.375,0.16666666666666666,0.8333333333333334,3.5,4.333333333333333,2.9583333333333335,0.625,0.375,1.0,2.0,8.5,7.4875,2.1666666666666665,4.333333333333333,0.07850350892907518,24,1,1,Primary Playmakers (High Minutes)
Maxi Kleber,18.72764705882353,1.088235294117647,2.823529411764706,0.3217058823529412,0.38235294117647056,1.4411764705882353,0.21273529411764705,0.47058823529411764,0.6176470588235294,0.19117647058823528,0.7352941176470589,2.0588235294117645,2.7941176470588234,1.2647058823529411,0.2647058823529412,0.5,0.6764705882352942,1.9411764705882353,3.0294117647058822,2.6088235294117648,0.946078431372549,2.7941176470588234,0.11509135991942857,34,0,0,Role Players / Low Usage
Micah Potter,17.28590909090909,1.2727272727272727,3.1363636363636362,0.4011818181818182,0.9090909090909091,2.5,0.322,0.2727272727272727,0.3181818181818182,0.125,1.0454545454545454,2.772727272727273,3.8181818181818183,0.7272727272727273,0.22727272727272727,0.4090909090909091,0.6363636363636364,1.2727272727272727,3.727272727272727,3.463636363636364,0.5113636363636364,3.8181818181818183,0.07247962068267727,22,0,0,Role Players / Low Usage
Michael Porter,34.38933333333333,7.133333333333334,13.666666666666666,0.5213,2.5,6.1,0.4105333333333333,1.8666666666666667,2.6666666666666665,0.6376666666666666,1.5,5.1,6.6,2.7,0.7333333333333333,0.4,1.5,2.1666666666666665,18.633333333333333,14.716666666666667,1.381111111111111,6.6,0.06332191084624415,30,1,1,Primary Playmakers (High Minutes)
Michael Porter Jr.,31.757272727272724,7.2272727272727275,13.772727272727273,0.5158636363636364,2.909090909090909,6.818181818181818,0.42204545454545456,2.0454545454545454,2.5454545454545454,0.6073636363636363,2.0454545454545454,4.409090909090909,6.454545454545454,1.4545454545454546,0.5,0.5909090909090909,1.1818181818181819,1.4090909090909092,19.40909090909091,15.4,0.731060606060606,6.454545454545454,0.046450208773976924,22,1,1,Primary Playmakers (High Minutes)
Mikal Bridges,38.338235294117645,7.450980392156863,15.07843137254902,0.4857450980392157,2.392156862745098,6.647058823529412,0.33898039215686276,0.9019607843137255,1.2156862745098038,0.37450980392156863,0.8823529411764706,2.215686274509804,3.0980392156862746,3.2549019607843137,0.9803921568627451,0.5294117647058824,1.5686274509803921,1.4509803921568627,18.19607843137255,13.258823529411766,1.5483660130718955,3.0980392156862746,0.038360460515272934,51,1,1,Primary Playmakers (High Minutes)
Mike Conley,25.091063829787235,2.595744680851064,7.0,0.3685744680851064,1.8085106382978724,4.638297872340425,0.3995744680851064,1.2340425531914894,1.3617021276595744,0.4567446808510638,0.5106382978723404,2.1702127659574466,2.6808510638297873,4.595744680851064,1.2340425531914894,0.19148936170212766,1.0851063829787233,1.425531914893617,8.23404255319149,8.259574468085106,2.876241134751773,2.6808510638297873,0.057168666259185645,47,1,1,Primary Playmakers (High Minutes)
Miles Bridges,31.995714285714282,7.228571428571429,16.485714285714284,0.4353714285714286,2.0,6.714285714285714,0.3080857142857143,3.142857142857143,3.6,0.7658,1.0285714285714285,6.685714285714286,7.714285714285714,3.8,0.6571428571428571,0.6,1.9714285714285715,1.542857142857143,19.6,14.642857142857142,1.5708843537414967,7.714285714285714,0.04806098974124196,35,1,1,Primary Playmakers (High Minutes)
Miles McBride,23.26609756097561,3.317073170731707,7.853658536585366,0.4203414634146342,1.6829268292682926,4.585365853658536,0.3519512195121951,0.8292682926829268,1.0,0.3638292682926829,0.7804878048780488,1.6097560975609757,2.3902439024390243,2.731707317073171,0.8536585365853658,0.17073170731707318,0.7073170731707317,1.4390243902439024,9.146341463414634,7.539024390243903,1.8882113821138213,2.3902439024390243,0.061481661189486204,41,0,1,Role Players / Low Usage
Mo Bamba,12.254166666666668,2.0833333333333335,3.75,0.6045833333333334,0.75,1.9166666666666667,0.24308333333333332,0.6666666666666666,1.0,0.3333333333333333,1.25,3.75,5.0,0.4166666666666667,0.08333333333333333,0.75,0.75,1.3333333333333333,5.583333333333333,5.2749999999999995,0.2638888888888889,5.0,0.09278750852687985,12,0,0,Role Players / Low Usage
Mohamed Bamba,12.839375,1.4375,3.625,0.387625,0.375,1.6875,0.2625,0.5625,0.8125,0.2760625,0.6875,3.0625,3.75,0.6875,0.5,1.1875,0.625,2.0625,3.8125,3.5125,0.5,3.75,0.17411621844069108,16,0,0,Role Players / Low Usage
Monte Morris,13.019487179487179,1.7692307692307692,4.256410256410256,0.37441025641025644,0.5641025641025641,1.8205128205128205,0.21453846153846157,0.8717948717948718,1.0256410256410255,0.3081282051282051,0.2564102564102564,1.1538461538461537,1.4102564102564104,1.6666666666666667,0.41025641025641024,0.07692307692307693,0.41025641025641024,0.5128205128205128,4.9743589743589745,4.182051282051282,1.2735042735042734,1.4102564102564104,0.04724626796126145,39,0,0,Role Players / Low Usage
Moritz Wagner,18.804333333333332,4.666666666666667,8.3,0.5368999999999999,0.9,2.5,0.33843333333333336,2.6333333333333333,3.6666666666666665,0.5999666666666666,1.3333333333333333,3.6,4.933333333333334,1.4,0.8,0.4,1.6333333333333333,1.8333333333333333,12.866666666666667,10.216666666666667,0.8177777777777777,4.933333333333334,0.10155039939476417,30,1,0,Primary Playmakers (High Minutes)
Moses Moody,18.543023255813953,3.0930232558139537,7.0,0.43009302325581394,1.7209302325581395,4.325581395348837,0.36883720930232555,1.1627906976744187,1.6046511627906976,0.40155813953488373,0.5348837209302325,1.627906976744186,2.1627906976744184,1.1162790697674418,0.46511627906976744,0.3023255813953488,0.7209302325581395,1.3255813953488371,9.069767441860465,6.3,0.7674418604651163,2.1627906976744184,0.06913412108501657,43,0,0,Role Players / Low Usage
Moussa Diabaté,19.008809523809525,1.9523809523809523,3.2857142857142856,0.5036428571428571,0.0,0.047619047619047616,0.0,0.7857142857142857,1.4047619047619047,0.25707142857142856,3.0952380952380953,4.023809523809524,7.119047619047619,0.8809523809523809,0.6904761904761905,0.6666666666666666,0.9285714285714286,1.5952380952380953,4.690476190476191,6.504761904761905,0.4642857142857143,7.119047619047619,0.09096631234463777,42,1,1,Primary Playmakers (High Minutes)
Myles Turner,30.58782608695652,5.369565217391305,11.304347826086957,0.4663260869565217,2.0434782608695654,5.130434782608695,0.360804347826087,2.3043478260869565,3.0652173913043477,0.6090652173913044,1.3043478260869565,5.260869565217392,6.565217391304348,1.5217391304347827,0.8260869565217391,1.7826086956521738,1.934782608695652,2.8043478260869565,15.08695652173913,11.591304347826087,0.6377329192546584,6.565217391304348,0.0932216832398508,46,1,1,Primary Playmakers (High Minutes)
Naji Marshall,24.455897435897434,4.435897435897436,8.871794871794872,0.474974358974359,0.8717948717948718,2.8974358974358974,0.21835897435897436,1.435897435897436,1.6666666666666667,0.5511282051282052,0.8717948717948718,2.6666666666666665,3.5384615384615383,2.5641025641025643,0.9743589743589743,0.10256410256410256,1.3846153846153846,1.435897435897436,11.179487179487179,8.943589743589744,1.415811965811966,3.5384615384615383,0.05986537895216571,39,1,1,Primary Playmakers (High Minutes)
Naz Reid,25.963921568627452,5.196078431372549,10.745098039215685,0.4728627450980392,2.215686274509804,5.313725490196078,0.3922745098039216,1.392156862745098,1.7450980392156863,0.5584901960784314,0.9607843137254902,4.2745098039215685,5.235294117647059,1.9019607843137254,0.7843137254901961,0.8627450980392157,1.196078431372549,2.3137254901960786,14.0,10.968627450980392,1.1673202614379086,5.235294117647059,0.09219618904567503,51,1,1,Primary Playmakers (High Minutes)
Neemias Queta,14.495500000000002,2.175,3.3,0.5065500000000001,0.0,0.05,0.0,0.8,1.1,0.329175,1.425,2.275,3.7,0.675,0.325,0.7,0.625,1.775,5.15,5.2225,0.45,3.7,0.11785694920514882,40,0,1,Role Players / Low Usage
Nic Claxton,26.50733333333333,4.333333333333333,7.911111111111111,0.5544444444444444,0.022222222222222223,0.3111111111111111,0.022222222222222223,1.2222222222222223,2.311111111111111,0.3529777777777778,1.9777777777777779,5.511111111111111,7.488888888888889,1.9555555555555555,0.9333333333333333,1.3111111111111111,1.2,2.066666666666667,9.911111111111111,9.902222222222221,1.2351851851851852,7.488888888888889,0.08013387852852658,45,1,1,Primary Playmakers (High Minutes)
Nick Richards,22.0059375,3.21875,5.6875,0.49728125,0.0,0.0625,0.0,2.5625,3.65625,0.5113125,2.5625,5.9375,8.5,1.09375,0.3125,1.1875,1.625,2.5,9.0,8.728125,0.47239583333333335,8.5,0.11446737260259483,32,1,1,Primary Playmakers (High Minutes)
Nick Smith,8.899285714285714,1.2142857142857142,3.5,0.3072857142857143,0.6428571428571429,1.9285714285714286,0.2785714285714286,0.07142857142857142,0.14285714285714285,0.03571428571428571,0.07142857142857142,0.7142857142857143,0.7857142857142857,0.7142857142857143,0.2857142857142857,0.07142857142857142,0.21428571428571427,0.5714285714285714,3.142857142857143,1.8071428571428572,0.5714285714285714,0.7857142857142857,0.0419713394476474,14,0,0,Role Players / Low Usage
Nick Smith Jr.,25.961764705882356,4.588235294117647,10.705882352941176,0.40135294117647063,2.1176470588235294,5.823529411764706,0.36764705882352944,0.5294117647058824,0.5882352941176471,0.2647058823529412,0.29411764705882354,2.7058823529411766,3.0,2.5294117647058822,0.4117647058823529,0.23529411764705882,1.588235294117647,1.4705882352941178,11.823529411764707,7.329411764705882,1.1686274509803922,3.0,0.05256453627575262,17,0,1,Role Players / Low Usage
Nickeil Alexander-Walker,23.886923076923075,3.0961538461538463,7.0576923076923075,0.45415384615384613,1.6923076923076923,4.269230769230769,0.4135384615384616,0.7307692307692307,1.0,0.34294230769230766,0.5576923076923077,2.3461538461538463,2.9038461538461537,2.4038461538461537,0.5961538461538461,0.28846153846153844,1.2115384615384615,1.6923076923076923,8.615384615384615,6.492307692307692,1.4333333333333333,2.9038461538461537,0.07388761731526,52,0,1,Role Players / Low Usage
Nicolas Batum,17.473673469387755,1.1224489795918366,2.877551020408163,0.33648979591836736,0.8979591836734694,2.36734693877551,0.33438775510204083,0.22448979591836735,0.2857142857142857,0.11224489795918367,0.673469387755102,2.163265306122449,2.836734693877551,1.3265306122448979,0.6326530612244898,0.40816326530612246,0.42857142857142855,1.510204081632653,3.36734693877551,3.712244897959184,1.0952380952380951,2.836734693877551,0.088899528855863,49,0,0,Role Players / Low Usage
